-1.621817596889342017e+00,-1.618271472686615198e+00,-1.613424732143329710e+00,-1.609000980952266957e+00,-1.605392387215201389e+00,-1.602120376246632505e+00,-1.596983178953675697e+00,-1.586415107670068325e+00,-1.567315300201853390e+00,-1.538976370441063057e+00,-1.503176585037526491e+00,-1.465849432472521752e+00,-1.433065854732856303e+00,-1.404854033706230299e+00,-1.375169017664793270e+00,-1.339052318025873767e+00,-1.296587003295444296e+00,-1.247358116405303363e+00,-1.188264916673015925e+00,-1.116855579945829513e+00,-1.036129280927954310e+00,-9.599465694433142460e-01,-9.062113528837727472e-01,-8.812270861764956997e-01,-8.766113086433957591e-01,-8.784187528749316520e-01,-8.771050086630429732e-01,-8.688815172989188262e-01,-8.556018428461333869e-01,-8.423273187109079352e-01,-8.317066989250654352e-01,-8.221079037030336600e-01,-8.138291137786550777e-01,-8.114742196899689120e-01,-8.171499887580684351e-01
1.665061318431800386e+00,1.664890046089186892e+00,1.662244758714523263e+00,1.657474130752430996e+00,1.650572091370106298e+00,1.642717392681712241e+00,1.633737319605351290e+00,1.622536056839793295e+00,1.606506222475697632e+00,1.586383543468116164e+00,1.563478938241527283e+00,1.540574251549761131e+00,1.521691866271469795e+00,1.507585672705791024e+00,1.492194580359774481e+00,1.468346423323973138e+00,1.434770759229576198e+00,1.391485099293738648e+00,1.336586244631006615e+00,1.269329720459529076e+00,1.191449614855121020e+00,1.116631728477372798e+00,1.066216527037991302e+00,1.049460715212318096e+00,1.057440592968493576e+00,1.070456847600119943e+00,1.074325785108785958e+00,1.066700851445729681e+00,1.053672816523135491e+00,1.042565771585779677e+00,1.035989249373128418e+00,1.032179835235593091e+00,1.029861793421231297e+00,1.032399590981079029e+00,1.042537998778529929e+00
