-1.327305705108832168e+00,-1.327655995687309964e+00,-1.327235962334628816e+00,-1.327850212240342387e+00,-1.329787445831358106e+00,-1.332642070270993351e+00,-1.337449350398273840e+00,-1.344074851168902462e+00,-1.347091574646813061e+00,-1.337635767133125153e+00,-1.311211529238745399e+00,-1.271552514854144889e+00,-1.225282275555645839e+00,-1.179044526001136628e+00,-1.141642459971393908e+00,-1.116490105145344192e+00,-1.091734730547121224e+00,-1.049905055186277636e+00,-9.862794516250161792e-01,-9.129796312573690287e-01,-8.461976423301802441e-01,-7.930110765992752775e-01,-7.519361957356167636e-01,-7.192147719659041094e-01,-6.908977489899235103e-01,-6.655340050263354179e-01
2.318519208525555708e+00,2.316721183186481792e+00,2.311835937817491082e+00,2.309485480289384274e+00,2.311403008497024292e+00,2.314667361723445893e+00,2.315984155800190791e+00,2.313226599783639426e+00,2.304697347809058439e+00,2.287703444384600715e+00,2.257789677802056083e+00,2.210117153388462707e+00,2.141981055407033097e+00,2.058149837787913050e+00,1.972058875535748879e+00,1.893818782511453636e+00,1.815815405722855935e+00,1.721107563146965225e+00,1.604261993879327663e+00,1.478477714512606234e+00,1.362609261655403969e+00,1.264355008813755621e+00,1.179967818464253693e+00,1.104806645022027523e+00,1.038401919499473580e+00,9.849961158547155815e-01
