-1.633224724578567155e+00,-1.637587278862161710e+00,-1.640510853222620025e+00,-1.641209287999504607e+00,-1.639322852360399541e+00,-1.636357139251302106e+00,-1.633114415353724702e+00,-1.630866427611513902e+00,-1.627736592470629962e+00,-1.617153870574941532e+00,-1.591390663399461225e+00,-1.547963754821379823e+00,-1.494240691593632153e+00,-1.438239572321539095e+00,-1.379393509421805941e+00,-1.310788588683691192e+00,-1.232691352655876926e+00,-1.155468933275804577e+00,-1.091085422230785085e+00,-1.039873117257088309e+00,-9.939607028785255594e-01,-9.474412665173264081e-01,-8.963812956111634200e-01,-8.395782571015639739e-01,-7.853390068615171415e-01,-7.485745958492011631e-01,-7.375125743347559215e-01
8.756902426493808900e-01,8.836804462220669842e-01,8.811494780741446764e-01,8.744524008588850927e-01,8.693822997766825766e-01,8.720169605717974504e-01,8.800520328751424426e-01,8.921364002850020736e-01,9.042747610395007740e-01,9.153385288243267581e-01,9.270304985916669738e-01,9.407706163579844238e-01,9.590702728043005720e-01,9.844479576582342295e-01,1.010445945617065355e+00,1.024753649165300207e+00,1.023703421010301984e+00,1.009165194804386489e+00,9.877888669374915720e-01,9.640281139803047461e-01,9.365293421480698211e-01,9.033264443981442460e-01,8.625430637138069567e-01,8.117522689080121090e-01,7.584882036688924689e-01,7.178513222029573315e-01,7.001089908436330944e-01
